id,name,height,label
82990,Bob,159,:User
82991,Bob,160,:User
82992,Luca,186,:Employee
82993,David,158,:Employee
82994,Charlie,186,:Dipendent
82995,Luca,168,:Boss
82996,Charlie,162,:Dipendent
82997,Charlie,155,:User
82998,Alice,171,:Boss
82999,Alice,188,:User
83000,Bob,183,:Employee
83001,Luca,197,:Boss
83002,Charlie,169,:Dipendent
83003,David,160,:Boss
83004,David,188,:Boss
83005,Alice,171,:User
83006,Alice,153,:Boss
83007,Alice,158,:Employee
83008,Alice,164,:User
83009,Alice,187,:Boss
83010,Bob,177,:Boss
83011,Luca,167,:User
83012,Charlie,156,:Dipendent
83013,Charlie,181,:Employee
83014,Alice,162,:Employee
83015,Alice,198,:User
83016,Charlie,191,:Boss
83017,Luca,187,:User
83018,Alice,179,:Dipendent
83019,Charlie,165,:User
83020,Luca,191,:Dipendent
83021,Charlie,164,:Employee
83022,Luca,170,:Dipendent
83023,Bob,194,:Employee
83024,Charlie,167,:Boss
83025,Alice,177,:Dipendent
83026,David,190,:Boss
83027,Luca,192,:Dipendent
83028,Charlie,163,:User
83029,Bob,175,:Boss
83030,Alice,189,:User
83031,Bob,186,:Boss
83032,Alice,189,:Dipendent
83033,Alice,190,:Dipendent
83034,Charlie,175,:User
83035,Luca,156,:Employee
83036,Alice,179,:Employee
83037,Charlie,170,:Boss
83038,Alice,163,:Dipendent
83039,David,199,:Dipendent
83040,Charlie,160,:Dipendent
83041,Bob,177,:User
83042,Charlie,190,:Dipendent
83043,Charlie,155,:Dipendent
83044,Bob,178,:Boss
83045,Charlie,194,:Boss
83046,Luca,176,:Dipendent
83047,David,190,:User
83048,Bob,195,:Boss
83049,David,196,:User
83050,Bob,181,:Boss
83051,Bob,167,:Boss
83052,Luca,167,:User
83053,Alice,178,:Dipendent
83054,Luca,191,:User
83055,Bob,199,:Boss
83056,Charlie,178,:User
83057,Luca,167,:User
83058,Bob,183,:User
83059,Charlie,190,:Dipendent
83060,David,159,:Dipendent
83061,Charlie,157,:User
83062,Bob,167,:Dipendent
83063,David,152,:User
83064,Luca,179,:Employee
83065,Charlie,196,:Boss
83066,Charlie,157,:Dipendent
83067,Luca,194,:Employee
83068,Luca,174,:User
83069,Bob,159,:Dipendent
83070,David,200,:Employee
83071,Luca,178,:Boss
83072,David,198,:User
83073,Charlie,172,:Dipendent
83074,Charlie,183,:User
83075,Bob,156,:Boss
83076,Bob,160,:Dipendent
83077,David,171,:Dipendent
83078,David,179,:User
83079,Bob,150,:Dipendent
83080,Charlie,183,:Boss
83081,Alice,154,:Dipendent
83082,David,158,:Employee
83083,Bob,159,:Dipendent
83084,David,160,:User
83085,David,151,:Dipendent
83086,Alice,181,:Boss
83087,David,175,:Boss
83088,Bob,200,:Boss
83089,David,190,:Boss
83090,Luca,156,:Dipendent
83091,Luca,186,:Employee
83092,Bob,159,:Dipendent
83093,Luca,167,:Boss
83094,Bob,187,:Boss
83095,Alice,172,:User
83096,Charlie,167,:Boss
83097,David,180,:Dipendent
83098,Luca,154,:Boss
83099,Bob,187,:Employee
83100,Bob,163,:Boss
83101,Charlie,182,:Employee
83102,Luca,169,:Boss
83103,Bob,172,:Dipendent
83104,Charlie,189,:Dipendent
83105,Alice,176,:Boss
83106,David,189,:Employee
83107,Bob,189,:Boss
83108,David,196,:Employee
83109,Bob,187,:Boss
83110,Alice,190,:User
83111,Luca,184,:Employee
83112,Bob,150,:Employee
83113,David,198,:Dipendent
83114,David,182,:Dipendent
83115,Bob,190,:Dipendent
83116,Alice,196,:Employee
83117,Alice,156,:Employee
83118,Luca,171,:User
83119,Luca,162,:Employee
83120,Alice,196,:User
83121,Bob,177,:Boss
83122,Charlie,166,:Boss
83123,Charlie,173,:Employee
83124,Luca,188,:Employee
83125,Charlie,172,:Employee
83126,Alice,171,:Employee
83127,Bob,152,:Boss
83128,Luca,195,:Boss
83129,Luca,177,:Dipendent
83130,Charlie,161,:Employee
83131,Luca,160,:Dipendent
83132,Luca,154,:User
83133,Charlie,162,:Employee
83134,Bob,157,:User
83135,David,176,:Boss
83136,Alice,170,:Employee
83137,Bob,151,:Boss
83138,David,184,:User
83139,Alice,188,:User
83140,Alice,200,:User
83141,Alice,157,:Dipendent
83142,Luca,196,:User
83143,Alice,189,:Boss
83144,Bob,159,:Employee
83145,Charlie,188,:Employee
83146,Luca,164,:Dipendent
83147,Bob,183,:User
83148,Luca,200,:Dipendent
83149,David,160,:Employee
83150,Luca,176,:Boss
83151,Luca,167,:Employee
83152,Luca,186,:Boss
83153,Bob,196,:Dipendent
83154,Bob,195,:Dipendent
83155,David,170,:Dipendent
83156,David,169,:User
83157,Bob,185,:Boss
83158,Luca,195,:Dipendent
83159,Charlie,169,:Dipendent
83160,Alice,184,:User
83161,David,175,:Employee
83162,Bob,151,:Dipendent
83163,David,168,:User
83164,Bob,160,:Dipendent
83165,David,187,:Employee
83166,Bob,172,:Boss
83167,David,186,:Dipendent
83168,Alice,153,:Boss
83169,Charlie,159,:User
83170,Alice,190,:User
83171,Alice,170,:Boss
83172,Bob,182,:Employee
83173,Luca,196,:Dipendent
83174,Charlie,200,:Employee
83175,Bob,151,:User
83176,Charlie,164,:Boss
83177,Charlie,177,:Employee
83178,Charlie,196,:Boss
83179,Alice,195,:User
83180,Luca,158,:Boss
83181,Charlie,187,:Dipendent
83182,Bob,199,:Employee
83183,Alice,177,:Boss
83184,Bob,194,:Employee
83185,Charlie,192,:Boss
83186,Bob,167,:Boss
83187,Bob,162,:Employee
83188,David,187,:Boss
83189,Charlie,185,:Boss
83190,Bob,150,:Boss
83191,Charlie,167,:Boss
83192,Luca,183,:User
83193,Alice,173,:Boss
83194,Alice,156,:Dipendent
83195,David,167,:Employee
83196,Charlie,167,:User
83197,David,152,:Employee
83198,David,184,:Dipendent
83199,David,190,:User
83200,Bob,153,:Dipendent
83201,Alice,164,:Dipendent
83202,Charlie,191,:Employee
83203,Luca,166,:Employee
83204,Charlie,185,:User
83205,Bob,171,:User
83206,Luca,200,:User
83207,Alice,159,:Boss
83208,Bob,151,:User
83209,Bob,171,:User
83210,Charlie,186,:Dipendent
83211,Charlie,154,:User
83212,Charlie,163,:Employee
83213,David,185,:Employee
83214,Bob,171,:Dipendent
83215,Bob,165,:Boss
83216,Luca,158,:Dipendent
83217,Luca,192,:User
83218,Alice,151,:User
83219,Alice,175,:Employee
83220,Luca,196,:Boss
83221,David,165,:User
83222,David,199,:Employee
83223,Charlie,180,:Dipendent
83224,Luca,180,:User
83225,Luca,181,:User
83226,Luca,174,:Boss
83227,Charlie,177,:Dipendent
83228,David,191,:User
83229,Luca,175,:Dipendent
83230,Charlie,168,:Boss
83231,Alice,174,:User
83232,Charlie,181,:Dipendent
83233,Bob,153,:Boss
83234,Bob,184,:User
83235,Charlie,156,:User
83236,Luca,167,:Employee
83237,Luca,164,:Boss
83238,Luca,183,:User
83239,David,175,:Employee
83240,Bob,186,:Dipendent
83241,Luca,200,:User
83242,Charlie,172,:User
83243,Charlie,166,:Boss
83244,Bob,164,:Dipendent
83245,David,162,:Dipendent
83246,David,176,:User
83247,Bob,187,:Boss
83248,Luca,185,:Boss
83249,Charlie,171,:Employee
83250,Alice,171,:Boss
83251,Alice,153,:Dipendent
83252,Luca,158,:Employee
83253,Bob,159,:Dipendent
83254,Charlie,184,:Employee
83255,David,162,:Dipendent
83256,Luca,150,:User
83257,Charlie,197,:Boss
83258,Charlie,152,:Employee
83259,David,183,:Dipendent
83260,Luca,163,:Boss
83261,Luca,186,:Dipendent
83262,Charlie,174,:Dipendent
83263,Bob,183,:Dipendent
83264,Bob,191,:Boss
83265,Luca,157,:Boss
83266,Luca,188,:Boss
83267,Charlie,173,:Boss
83268,Luca,179,:User
83269,Alice,161,:Employee
83270,Luca,196,:User
83271,David,166,:Employee
83272,Bob,198,:User
83273,Luca,162,:Employee
83274,Luca,174,:Boss
83275,Alice,173,:Boss
83276,Alice,196,:Boss
83277,David,167,:Employee
83278,Luca,174,:User
83279,Luca,175,:Boss
83280,Charlie,166,:Dipendent
83281,Charlie,169,:Dipendent
83282,Charlie,160,:User
83283,David,174,:Boss
83284,Bob,194,:Boss
83285,Bob,177,:Boss
83286,Alice,186,:Boss
83287,Bob,197,:Boss
83288,Alice,154,:Employee
83289,Charlie,186,:Employee
83290,Alice,200,:User
83291,Alice,182,:Employee
83292,Bob,195,:Dipendent
83293,Charlie,184,:Employee
83294,David,184,:Employee
83295,Charlie,183,:User
83296,David,163,:Employee
83297,Alice,188,:User
83298,David,154,:User
83299,Alice,165,:Employee
83300,Bob,182,:Boss
83301,Charlie,173,:Boss
83302,David,155,:Dipendent
83303,David,176,:Dipendent
83304,Charlie,170,:User
83305,David,187,:Dipendent
83306,Luca,199,:Employee
83307,Alice,150,:Boss
83308,Luca,184,:User
83309,Alice,198,:Boss
83310,Alice,165,:Dipendent
83311,Charlie,152,:Dipendent
83312,David,153,:Employee
83313,Alice,178,:Dipendent
83314,Bob,199,:User
83315,Charlie,183,:Employee
83316,Bob,183,:Employee
83317,Alice,184,:Boss
83318,Luca,182,:User
83319,Alice,154,:Boss
83320,Luca,189,:Employee
83321,Charlie,182,:Dipendent
83322,Luca,166,:User
83323,Alice,186,:Dipendent
83324,Alice,174,:Dipendent
83325,Charlie,190,:Employee
83326,Alice,164,:Employee
83327,Charlie,185,:Dipendent
83328,David,191,:Dipendent
83329,David,160,:User
83330,Luca,158,:Employee
83331,Luca,191,:Employee
83332,Charlie,156,:Boss
83333,Charlie,160,:Employee
83334,Bob,177,:Boss
83335,Luca,151,:Boss
83336,Luca,169,:Dipendent
83337,Luca,152,:Boss
83338,David,152,:Dipendent
83339,Luca,151,:Dipendent
83340,Luca,197,:Boss
83341,Luca,177,:User
83342,Bob,196,:Boss
83343,David,153,:User
83344,Bob,155,:Employee
83345,Bob,197,:Boss
83346,Bob,187,:Boss
83347,Charlie,157,:Employee
83348,Alice,168,:Dipendent
83349,Luca,199,:Employee
83350,Charlie,155,:Employee
83351,David,176,:Dipendent
83352,Alice,191,:Employee
83353,David,190,:Dipendent
83354,David,185,:User
83355,Charlie,174,:User
83356,Alice,172,:Dipendent
83357,Alice,167,:Boss
83358,Alice,194,:Dipendent
83359,Alice,167,:User
83360,Bob,200,:Dipendent
83361,David,196,:User
83362,Luca,173,:Boss
83363,David,188,:User
83364,Bob,175,:Employee
83365,Charlie,160,:Employee
83366,Charlie,197,:User
83367,Luca,177,:User
83368,Bob,179,:Dipendent
83369,Charlie,153,:User
83370,Luca,178,:Dipendent
83371,David,173,:Boss
83372,Bob,166,:Boss
83373,Charlie,151,:Employee
83374,Charlie,182,:Dipendent
83375,Alice,162,:Employee
83376,Luca,189,:Employee
83377,Bob,199,:Employee
83378,Charlie,198,:Employee
83379,Charlie,178,:Boss
83380,Alice,190,:User
83381,Alice,161,:Dipendent
83382,Bob,168,:User
83383,Alice,150,:Employee
83384,Charlie,173,:User
83385,Alice,170,:Employee
83386,Bob,164,:User
83387,David,179,:Employee
83388,David,178,:Boss
83389,David,157,:Boss
83390,Bob,182,:Boss
83391,Luca,175,:Boss
83392,David,159,:Boss
83393,Bob,180,:User
83394,Charlie,150,:User
83395,David,196,:Boss
83396,Charlie,174,:Boss
83397,Luca,159,:Dipendent
83398,Charlie,177,:Dipendent
83399,Luca,180,:Boss
83400,Charlie,173,:Boss
83401,Charlie,182,:Dipendent
83402,Charlie,155,:Dipendent
83403,Bob,184,:Dipendent
83404,Charlie,168,:Boss
83405,Alice,164,:User
83406,Bob,159,:Employee
83407,David,166,:Employee
83408,Bob,158,:Employee
83409,Bob,158,:Boss
83410,Charlie,192,:Dipendent
83411,Charlie,175,:Boss
83412,David,166,:Employee
83413,Alice,160,:Employee
83414,Luca,156,:Dipendent
83415,David,152,:Boss
83416,Charlie,193,:Employee
83417,David,191,:Employee
83418,Charlie,200,:Boss
83419,Charlie,197,:Dipendent
83420,Luca,164,:Boss
83421,Alice,184,:Boss
83422,Luca,178,:User
83423,Luca,157,:Employee
83424,Charlie,174,:Boss
83425,Luca,155,:User
83426,Luca,194,:Boss
83427,Luca,189,:Boss
83428,Luca,175,:Dipendent
83429,David,152,:Employee
83430,David,150,:Boss
83431,Bob,167,:User
83432,David,158,:Employee
83433,Bob,153,:Dipendent
83434,Alice,186,:Employee
83435,David,198,:Dipendent
83436,Charlie,152,:Employee
83437,Charlie,159,:Dipendent
83438,Bob,184,:Dipendent
83439,Charlie,185,:Boss
83440,Bob,194,:Employee
83441,Alice,178,:Boss
83442,Luca,162,:Dipendent
83443,Bob,161,:Employee
83444,Alice,186,:User
83445,Luca,192,:User
83446,Luca,155,:Dipendent
83447,David,195,:Dipendent
83448,Charlie,173,:Employee
83449,Luca,165,:Employee
83450,Bob,167,:Employee
83451,Alice,167,:Employee
83452,Charlie,175,:Boss
83453,Alice,166,:Dipendent
83454,Luca,198,:Boss
83455,Bob,195,:Employee
83456,David,185,:User
83457,David,188,:Employee
83458,Charlie,192,:Dipendent
83459,Charlie,196,:User
83460,Charlie,151,:Employee
83461,Luca,159,:Employee
83462,Bob,159,:Boss
83463,David,186,:Boss
83464,Charlie,165,:Employee
83465,David,158,:Boss
83466,Charlie,187,:Boss
83467,David,178,:Employee
83468,Alice,191,:Boss
83469,Bob,158,:Dipendent
83470,Luca,190,:Dipendent
83471,Luca,178,:Boss
83472,Alice,151,:User
83473,Charlie,198,:Boss
83474,David,151,:User
83475,Bob,174,:Dipendent
83476,Bob,155,:User
83477,Alice,152,:User
83478,Bob,184,:User
83479,David,173,:User
83480,Luca,158,:Employee
83481,David,184,:User
83482,Charlie,164,:Boss
83483,Bob,200,:Boss
83484,Luca,181,:Boss
83485,Bob,154,:Boss
83486,Alice,190,:Dipendent
83487,David,171,:Boss
83488,Luca,185,:Dipendent
83489,David,199,:Employee
83490,Bob,183,:Employee
83491,Charlie,164,:User
83492,David,150,:Dipendent
83493,David,177,:User
83494,David,153,:Employee
83495,David,196,:Boss
83496,David,159,:User
83497,Luca,158,:Dipendent
83498,Alice,169,:User
83499,David,157,:Employee
83500,Luca,181,:Employee
83501,Alice,177,:Boss
83502,Luca,175,:User
83503,Alice,176,:Employee
83504,Alice,177,:Employee
83505,Bob,178,:Dipendent
83506,David,154,:User
83507,Luca,160,:Dipendent
83508,Bob,173,:Employee
83509,David,151,:Dipendent
83510,Bob,194,:Employee
83511,Bob,182,:Employee
83512,David,174,:Employee
83513,Alice,184,:Boss
83514,Bob,161,:Dipendent
83515,David,160,:Boss
83516,Bob,161,:Boss
83517,Charlie,178,:Employee
83518,Luca,155,:Boss
83519,Charlie,154,:Employee
83520,Alice,171,:Employee
83521,Alice,165,:Boss
83522,Luca,175,:Boss
83523,Bob,175,:Dipendent
83524,David,193,:Employee
83525,Charlie,156,:User
83526,Luca,160,:User
83527,Luca,165,:User
83528,Alice,176,:Boss
83529,Charlie,164,:Employee
83530,Bob,186,:Boss
83531,Charlie,170,:Employee
83532,Alice,169,:Boss
83533,Bob,183,:Employee
83534,Alice,188,:Boss
83535,Charlie,158,:Employee
83536,Charlie,199,:Employee
83537,Luca,162,:User
83538,Luca,183,:Dipendent
83539,Bob,183,:Dipendent
83540,Bob,190,:Employee
83541,David,196,:Dipendent
83542,Bob,157,:User
83543,Alice,173,:Dipendent
83544,Luca,178,:Employee
83545,Alice,181,:User
83546,David,193,:Boss
83547,David,200,:User
83548,Alice,153,:Dipendent
83549,David,184,:User
83550,Alice,171,:User
83551,Alice,159,:Employee
83552,David,164,:Dipendent
83553,David,185,:User
83554,Charlie,196,:Boss
83555,Bob,166,:User
83556,Bob,175,:User
83557,David,184,:Dipendent
83558,David,181,:User
83559,Charlie,193,:User
83560,David,159,:Employee
83561,David,163,:Dipendent
83562,Luca,151,:Boss
83563,Bob,165,:Boss
83564,Luca,163,:Employee
83565,Charlie,183,:User
83566,Luca,181,:Employee
83567,Bob,156,:Employee
83568,Bob,171,:User
83569,Luca,182,:Dipendent
83570,Bob,172,:Dipendent
83571,David,180,:Employee
83572,Alice,151,:Employee
83573,Luca,193,:Dipendent
83574,Bob,176,:Employee
83575,Luca,180,:User
83576,David,184,:Boss
83577,Charlie,156,:User
83578,Alice,195,:User
83579,David,153,:Boss
83580,David,190,:Dipendent
83581,Alice,199,:Employee
83582,Charlie,190,:User
83583,David,176,:User
83584,Charlie,166,:Employee
83585,Alice,155,:Boss
83586,Luca,159,:Dipendent
83587,Alice,177,:Employee
83588,Alice,192,:Boss
83589,Alice,158,:Dipendent
83590,Charlie,169,:Boss
83591,Luca,184,:Boss
83592,David,165,:User
83593,Bob,163,:Employee
83594,Bob,194,:Boss
83595,Bob,168,:Dipendent
83596,Luca,196,:User
83597,Luca,181,:Employee
83598,Alice,154,:Dipendent
83599,David,162,:Dipendent
83600,Luca,160,:Boss
83601,Bob,195,:Employee
83602,David,170,:Employee
83603,Bob,162,:Boss
83604,Alice,163,:Boss
83605,David,198,:User
83606,Luca,172,:Dipendent
83607,Alice,168,:Dipendent
83608,Bob,192,:User
83609,Bob,163,:Employee
83610,Bob,158,:Employee
83611,Bob,193,:Dipendent
83612,Luca,188,:Dipendent
83613,Bob,159,:Employee
83614,Alice,182,:User
83615,Bob,197,:User
83616,David,157,:Employee
83617,Alice,173,:Employee
83618,Alice,169,:Employee
83619,Luca,187,:User
83620,Alice,158,:Dipendent
83621,Charlie,177,:Dipendent
83622,Charlie,153,:Employee
83623,Alice,176,:User
83624,Charlie,183,:Dipendent
83625,Luca,192,:User
83626,Alice,170,:Employee
83627,David,189,:Boss
83628,Bob,152,:Dipendent
83629,Alice,164,:Dipendent
83630,Charlie,186,:User
83631,Luca,177,:Dipendent
83632,Luca,182,:Dipendent
83633,Luca,194,:Employee
83634,David,200,:Boss
83635,Alice,188,:Boss
83636,Bob,154,:Dipendent
83637,Charlie,197,:Boss
83638,Alice,182,:User
83639,Bob,152,:User
83640,David,195,:User
83641,Charlie,167,:Boss
83642,Charlie,187,:User
83643,Alice,190,:User
83644,David,186,:User
83645,David,180,:Dipendent
83646,David,169,:Dipendent
83647,Bob,159,:User
83648,Luca,173,:Employee
83649,David,179,:Employee
83650,Luca,188,:Boss
83651,Bob,157,:Employee
83652,Alice,189,:User
83653,Bob,161,:Boss
83654,Bob,200,:Boss
83655,Charlie,160,:Dipendent
83656,David,185,:Dipendent
83657,Luca,169,:Dipendent
83658,Luca,200,:User
83659,Luca,153,:Boss
83660,Charlie,170,:Boss
83661,Charlie,159,:User
83662,Alice,199,:Boss
83663,Alice,167,:Boss
83664,Bob,184,:Boss
83665,David,174,:Dipendent
83666,Bob,199,:User
83667,David,162,:User
83668,Alice,161,:User
83669,David,153,:Boss
83670,Bob,163,:Employee
83671,David,188,:Boss
83672,Alice,191,:Employee
83673,Alice,159,:Employee
83674,Luca,182,:Boss
83675,Bob,169,:User
83676,Bob,200,:Employee
83677,Charlie,167,:Employee
83678,Bob,153,:Boss
83679,Bob,184,:User
83680,David,158,:Boss
83681,Charlie,166,:Employee
83682,Charlie,188,:Boss
83683,Charlie,162,:Boss
83684,Alice,176,:Dipendent
83685,Charlie,152,:Boss
83686,Luca,151,:Employee
83687,Alice,183,:User
83688,Alice,164,:Employee
83689,Charlie,169,:Boss
83690,Luca,152,:Employee
83691,Charlie,182,:Boss
83692,Alice,193,:Employee
83693,Alice,157,:User
83694,Charlie,167,:Employee
83695,Alice,181,:Dipendent
83696,David,173,:User
83697,Bob,192,:Dipendent
83698,David,197,:User
83699,David,175,:User
83700,Bob,179,:Dipendent
83701,Alice,171,:User
83702,David,190,:User
83703,Alice,200,:Boss
83704,Alice,184,:Boss
83705,Bob,200,:Boss
83706,David,190,:Dipendent
83707,David,153,:User
83708,Bob,182,:Dipendent
83709,Luca,178,:Boss
83710,Charlie,176,:Employee
83711,David,183,:Dipendent
83712,David,164,:User
83713,Luca,158,:User
83714,Bob,150,:Employee
83715,David,168,:User
83716,David,163,:User
83717,Luca,162,:User
83718,Luca,172,:User
83719,Alice,155,:Employee
83720,Charlie,184,:Boss
83721,Bob,156,:Boss
83722,Bob,156,:Boss
83723,Alice,174,:Employee
83724,Bob,167,:User
83725,Charlie,150,:Dipendent
83726,Charlie,182,:User
83727,Alice,183,:Boss
83728,David,195,:Boss
83729,David,188,:Boss
83730,Alice,162,:User
83731,Luca,171,:Boss
83732,Luca,160,:Boss
83733,Charlie,168,:User
83734,Luca,171,:Employee
83735,Luca,151,:User
83736,Charlie,158,:Boss
83737,Alice,181,:Employee
83738,Alice,171,:Boss
83739,Charlie,186,:Dipendent
83740,Bob,152,:Dipendent
83741,David,170,:Boss
83742,Alice,199,:Employee
83743,Luca,176,:Employee
83744,David,160,:User
83745,Bob,177,:User
83746,Bob,193,:User
83747,Charlie,172,:Employee
83748,Luca,152,:User
83749,David,178,:User
83750,Bob,180,:Dipendent
83751,David,166,:Employee
83752,Alice,192,:User
83753,Charlie,163,:User
83754,Alice,179,:Employee
83755,David,155,:Boss
83756,Luca,168,:User
83757,Charlie,172,:Boss
83758,David,151,:User
83759,Alice,175,:Dipendent
83760,Charlie,155,:Dipendent
83761,David,153,:User
83762,Bob,192,:Dipendent
83763,Bob,154,:Dipendent
83764,Bob,183,:Employee
83765,Alice,174,:User
83766,Luca,179,:User
83767,Luca,181,:Dipendent
83768,Bob,159,:Boss
83769,Charlie,161,:Boss
83770,Luca,197,:User
83771,Alice,192,:Boss
83772,Bob,167,:User
83773,Luca,170,:Boss
83774,David,152,:Employee
83775,Charlie,174,:Employee
83776,David,160,:Dipendent
83777,Alice,154,:User
83778,Bob,152,:Dipendent
83779,Alice,182,:Employee
83780,Bob,194,:Dipendent
83781,Luca,169,:Dipendent
83782,Alice,171,:Dipendent
83783,Charlie,193,:Dipendent
83784,Bob,171,:Boss
83785,Bob,186,:Boss
83786,Alice,191,:Employee
83787,Charlie,180,:Dipendent
83788,Luca,174,:Boss
83789,Charlie,175,:Boss
83790,Alice,182,:Employee
83791,Alice,175,:Employee
83792,Bob,157,:Boss
83793,David,171,:User
83794,David,169,:User
83795,Bob,158,:Boss
83796,Luca,188,:Dipendent
83797,Luca,188,:Boss
83798,David,186,:Dipendent
83799,Charlie,193,:Employee
83800,Luca,169,:Dipendent
83801,David,161,:User
83802,David,184,:User
83803,Bob,155,:Boss
83804,Charlie,169,:User
83805,Charlie,153,:Dipendent
83806,Bob,155,:Boss
83807,Luca,162,:User
83808,Luca,150,:User
83809,Luca,200,:Employee
83810,Charlie,164,:Employee
83811,Luca,188,:Boss
83812,Luca,165,:Employee
83813,Charlie,166,:Dipendent
83814,David,184,:User
83815,David,189,:Employee
83816,Alice,166,:Employee
83817,Luca,182,:Dipendent
83818,David,190,:User
83819,Alice,163,:Boss
83820,Alice,151,:Boss
83821,Bob,187,:Employee
83822,Charlie,192,:Boss
83823,Alice,150,:User
83824,Luca,184,:Dipendent
83825,Bob,184,:Employee
83826,Alice,183,:User
83827,Luca,170,:Employee
83828,Charlie,181,:Dipendent
83829,Alice,151,:User
83830,Alice,200,:Boss
83831,David,169,:User
83832,David,169,:Boss
83833,David,184,:Employee
83834,Charlie,168,:Dipendent
83835,Bob,191,:Boss
83836,Charlie,179,:Dipendent
83837,Charlie,187,:Dipendent
83838,Charlie,152,:Boss
83839,Luca,176,:User
83840,Alice,181,:User
83841,Alice,181,:Employee
83842,Bob,189,:User
83843,Charlie,168,:User
83844,Luca,161,:Boss
83845,Bob,175,:Dipendent
83846,David,173,:User
83847,David,198,:Employee
83848,David,153,:Employee
83849,Bob,181,:Employee
83850,Luca,193,:Boss
83851,David,192,:User
83852,Bob,187,:Boss
83853,Charlie,196,:Boss
83854,Luca,193,:User
83855,Charlie,162,:Boss
